cust_id,revenue_2018_2019
nikf3b7f4hat5b6m,0.00
p33bve5v2eu3whwl,71.95
cvm7jcczehgegtd2,153.04
dnrxwhgokrdh346o,239.67
3y4o5xrfontgnokz,98.00
5stjca4yid4fa2q2,395.33
g4qb4olfatjjghfm,149.96
m4ele37c7j4puzv6,114.30
hn4jdnn6bs5xfvnd,284.45
v6p7fljquzxxb7wk,284.65
i7iwvx232ut4f7g6,0.00
kixbq3qdnkawv7bu,0.00
vpvq2viiqew5bnha,0.00
3grrnesdardrg6zg,0.00
2xjcqeby5wz7lktv,149.30
mfzey33n74x6ldot,0.00
ai6ka2aozptzqd6j,0.00
6bpubxrwzygt7mwm,45.36
b2poubkykazwjbin,0.00
cob2wbidunrcgihl,0.00
ldqcygoajsskuf27,131.30
cxsaiilxy3pcubeb,0.00
xkx6v37lj2fzccaj,0.00
ga6xxskygmdi2mws,0.00
wp4mpeqbdmbox2e3,0.00
d4lxowk66gtjfqr4,0.00
ggkfo35afg7a5xfq,0.00
xp6iemirv4tnyrkl,77.00
dcvoluxctxbzjeep,0.00
n6arjl2phkbglvl6,0.00
mxuet5ukwlaxagci,0.00
65piy27eenmjrir7,103.80
ezu233y6wgdxmhrp,0.00
jpcmqs7oewryquxp,0.00
7tf6cax2wkv27ff2,140.30
tf3acaerdecfoc64,0.00
vqninqu2xszsfoo5,0.00
guull6gyj6vhhv2w,0.00
jihw6skucoofukby,0.00
jnvaqer6gldfzhf5,0.00
pg6szzmn3az3epow,0.00
nwvllkltxdscnhbu,0.00
ueaezsmn3mdzmocs,0.00
etbkvvztioefaa4h,102.85
wlcfs6x6c3id34os,0.00
wlanuynb5qibx47w,0.00
mfphjdqt3gvfp2el,89.95
sqmr3okxry56osyk,0.00
6a4grk33hspypfiw,0.00
mzlebks7gvkf5pip,0.00
dez7xkqnxf2bcuig,0.00
6knnq5di3ukioz3j,751.57
6flmwsy6k2ddvaum,188.45
w67nqkzvh72bxuw3,0.00
5tc2ysajsk2qzcpm,0.00
bvtra7rdyct2k6bc,0.00
ejpfqngu3qhv5k4z,0.00
mm7r6qnqfjlgzwr3,600.99
zdsvkolkkitbciw3,120.00
fofmhcon54n32sp4,350.00
caroptinesq3cnzp,301.45
aehvia4t6gpttf52,108.00
mqtbulbhluunpccb,136.07
p5nrzg4u3bliycwz,69.95
it5ug6psay47rkgs,619.31
gyw7evbfgjejyzh3,115.31
6moojm5fp5mqgka5,79.95
q7pa4vhaf34fkbsq,212.25
ma2dzyy2znfxocfm,0.00
r3vibten2ovgrxx5,0.00
x6ctxkxyhikpdt6a,72.00
ra7p54p4wbhxjxc3,62.95
hnv6cjaralgggans,203.45
y3t2qhydb5ci4foc,0.00
l55fmwhympsk76iu,117.00
tve3m4byuenrbnyp,349.90
7yj6nwgdasj67wmh,0.00
nx7kiikadyjb7mvf,255.40
2p4bwhlag2xj74bj,0.00
wpm3hruibjwnmqy5,0.00
iywgegxnc2p2ign3,0.00
qgyy5e7mnur5l7ee,0.00
mtfs7xtg5xsicmfu,0.00
5qdgvnh52jmg2hl6,0.00
ejoigt4itsyypuwt,0.00
qqarab7ybxixo2cn,0.00
ok5umj2mr3aulaxl,194.40
sab7lzveys5r2p64,0.00
2m5x2nzhfwje6mbs,0.00
v5atyqkcb7egphbx,0.00
lpysfweoolimubyk,0.00
mtbwpgywhvpdrkt7,29.95
ochbxujsjvou465t,0.00
frohnlmp3nvea3e3,0.00
7iw2qiszu2h3dqtc,0.00
q6cqbgixunvkyynf,0.00
xaq4fijoqwrpb4rl,0.00
llatvxyjtjp65vsq,48.97
ulmvagkyghbt5xlv,0.00
c72woilsnj7goh5j,350.90
yfcs26w4okd2ohqa,0.00
lly3emj6xs4pnupa,0.00
gdu7zz5dkw43tzx3,0.00
tbf5c7bo6ddl6hfw,59.35
sifp7svrraogi2g6,62.97
bd5sbckyfljxxiti,0.00
inbg4whfdhvhxg2w,0.00
qxbpbytqcp446v23,0.00
7maijpldr3mskhoe,0.00
p6pm4fd6kqz7lsyl,0.00
q4sv3e4lmty7xmim,0.00
biek37z2zpbshp7r,0.00
2fybixjqxjk34r7t,0.00
dazucevrkck6as4p,0.00
7zjbtemvscrtkwja,0.00
na3ubmttiknfcdrh,0.00
asw7hvblzekr23m4,0.00
peljf7cxp2diypbe,0.00
ki6fwn3mfcbixs2e,0.00
fd5uc4xitgosw7oj,0.00
p3fzsmuggtbnmgv2,230.11
d25po6gedbqdlikg,79.95
ntzah76uxgzvmypz,0.00
npq5hhapvrludt3f,0.00
4mefrnxsme5gncnu,414.25
ky3aqnfulsguyhx2,335.15
bhgdx3ygitaor2ee,0.00
zqxkdv7mmu36kxta,0.00
5kpsitvqtzuwrzin,350.53
qw4mp3dk7hgmsb3b,0.00
2l23z3e6jc3vhwdr,166.86
6ntdnelxvsz2zkx6,0.00
prrx4tzj74ry6q3s,184.95
wmpgo4j7w2rpwmp4,0.00
5hkb2k4pvv5gucmg,246.30
qftgr3tf53tp44hw,826.14
ccghp3ogroldxtib,576.90
irjqr5lebm7d4rci,0.00
6xiioyriyudtmz7h,0.00
3zglpadtieejlzia,208.92
srcbuqifoifs5bxo,324.28
s5gcj3yh4b3bky5w,0.00
shes75xfbr3jdogp,0.00
553gf74jhnqoo5pl,0.00
cfsjtecgtfpebf2b,96.40
wbe6uvyuogfubrww,0.00
m5altnxjkdhqxglx,0.00
ytxtd2bvv7r42wxr,0.00
jzwl3xfwfofwrrpw,0.00
qtttqdgb3ix6cnhj,0.00
7yq4h734jbomu467,0.00
36t3hnos76xuwlwo,126.00
s25jfg7t5ibd37ev,145.97
b3tg4rdwtqrp46u6,0.00
7j7ihkqsy3jprjwn,0.00
c4b3aehf5phlkxeq,0.00
iwbhfuiermyy2kk6,0.00
jp3bwd3edd6qzgnh,55.95
5vtwogqxcwehmfy6,0.00
ckg6cif522nxli6l,323.95
zogko4ba62halg3h,188.85
awj6cn2v3dmufr3o,0.00
f56rt7yowfa4xbmi,142.90
dnwpoqpmgvns4f25,230.65
bsca35vffkyelzl2,0.00
ghadig443pgxhac5,0.00
76y6a4to6rrgc3ga,0.00
hmljn42fmf6a5lkw,67.17
tu5z6ggrlem3vjt3,0.00
madj24gbhc2gsxgf,0.00
ztnn3sfzxfgrl7xw,28.76
x5ctns7zyrnvopzw,420.87
26jg2brgra5t4oej,0.00
ixdi4n4xdp5bgwt4,37.46
t6dcnuyi2aivrfqu,0.00
knz6sf4554juhpbw,0.00
rfdgo55kbbvur4v2,0.00
dbvtr3azs5swhwui,0.00
uuush2l5o3i337yg,226.93
vrutxifcbwtzimzd,0.00
mkbxoz4vxpg4clom,0.00
flp7t2zphd3tvigb,0.00
k2caxr6p24kvxtbx,0.00
zjarmvn35otofjhx,0.00
gfi4qd4u7wc7tmhp,0.00
tp4hv2q7yxb4hz2p,0.00
bsidbmumgwwire3q,0.00
rijpvqdusleptmo2,0.00
bd5athjoi4rz3yxl,0.00
qqfdwcnmboidyoh5,0.00
cngo33g2gltonqo3,0.00
ji4vvbd534crdevh,0.00
vpjfokgchswcag7v,0.00
7jbslb7jtwopjqak,0.00
bhpbg3h6nbxkd6lx,0.00
7wmmjedftxtms5f5,0.00
yh2r34y2o35ibmxd,0.00
3kwuqw4epx2jkkm5,0.00
4to2eco7pihxd65v,0.00
dklvbgbacv3syn5q,272.00
tgyetsrdstqpjnu5,0.00
4bbc723434wwc3bv,101.95
7btfiljobge3pzd5,267.08
nt3syx2skuuefu72,0.00
cik7g4cvqpps2m5n,0.00
ic7dldmuqyo3ioh6,0.00
vfupemhnqzdrker2,0.00
bh64kuqa4f7m5ugz,0.00
npm4l2qzf5gz7znp,0.00
oihzh73vci5qz26j,0.00
ouhiazyar5ntvwxp,0.00
ow7uhwccq5c6st5o,0.00
iydk7mxvxb6x6tlf,89.95
7pxeigk7bnhtsnux,0.00
eiufnuw4t77lc56m,0.00
krwcx76n3j5wy6nk,0.00
kovfsgpno3cldvpm,0.00
w4as4wgmxfp2jgih,246.40
af6kzjr4jx2qsoug,228.21
k72penh7doygc7oh,148.95
7suimph6iwbcoexs,108.53
fcbgiewukhqch3yb,0.00
o2ag4nvjzodmq3z3,0.00
7ftbmjlthrjn4cps,0.00
4hji4vqvef75vpii,35.98
6q62nga223uqsrex,1004.98
kpwcdae2epkixxdm,0.00
2xk2sn7vynubmqwq,0.00
nealzhycncmlg64u,0.00
of4k5jxxtvf42xvv,0.00
stzhw4laaw2xzagq,0.00
xh7kcoq5gwygztpn,0.00
rpzs6vdn3znwu4xq,0.00
bcfkkqd4qvkepmde,0.00
eb6gdup2aodf7cno,0.00
jrybgqvctvktj5sx,0.00
4r5ji3fnamuko2fk,0.00
frluacq7obrs27yf,0.00
pecm67kegit5vjhw,0.00
appfra6hh4tkjbtd,510.13
a5yqcnval2jd4j7z,154.07
zqn7ntz3h65cmuau,126.00
rd76f2rn43kjxdal,119.00
xty7j6uuodsxi4r2,0.00
dxdnqohjjsttlvla,0.00
lgh6gbeaie6wyjjx,0.00
hz2f7lcdpettsc7o,114.75
bvbxkdawlchjh7ja,0.00
qd6vlon55qtabwcr,0.00
6kzmm6eso577ytmj,0.00
2zm74durivwnhep4,0.00
ieivoh5xvdcqj4hh,0.00
vlzcfwqembbgb5tf,89.90
i4dtztfnuikgpr4j,0.00
oc6k53roal76vkci,163.67
34genyznq6ki7tf6,0.00
xuxuihxumgkekytn,0.00
rdopbwzeimecxhsn,77.35
swz46bhclina3jn3,0.00
t4or2jj4ki22zwgl,0.00
s6ccz6sxsrm7yno4,0.00
bxoj5sjoekoferqz,0.00
axzwgnhfioy375v7,0.00
b4hs7mceox2ny4fj,173.60
smwuaj775ozvfbo2,179.90
hnmtwxpr4gkrqjox,105.91
557p22ebi3bjo2ub,0.00
gfcki6jadllbobu4,0.00
jxh33it5shsofqme,0.00
hlui75sgyclvvd4v,141.95
svmuvnlsgtm6gm23,148.00
nshjxmzroyvil6nh,284.09
374gwocvx5rlivxy,0.00
lijsyzbevu2qi4np,0.00
ziz4g4ziike43nfa,0.00
pqvkoo5n3mm2ef3f,0.00
uidaqwr3lhincj3p,244.41
xbavulbqqihffvns,39.95
qw7eg4cgziiakq6a,207.00
u44gegrsyodjwdig,55.95
wdbunw4ilrmmysqy,0.00
z6ruj5n3fblfvxjn,0.00
zbwnqqkbxhqebaj4,45.57
l5ahlw3qo65h7cnd,0.00
y4wqwaqfai3pvpvd,348.62
vz5o2nhrdiitcxai,0.00
q6nte2ypremr5rab,0.00
2gtfyltfccdym5ps,0.00
pqgf7dybn3cdmoea,0.00
7mlhwzcjwfotcqqr,39.95
4is6jvlyhmqibzpo,0.00
a5itpfhy2qg2ryxg,0.00
646qrjjqcvcp5v4k,99.95
gcgcvtege7ewxj6z,0.00
jrbnwjz72loo2jnf,0.00
wrccnwsowq52nbz6,0.00
45vufnkwwcghzat3,0.00
v3qevkcei6eidcmy,0.00
2vu5zkwxeitobz3d,0.00
3js3ln2dzpfzbr3w,0.00
uf3c57mxquwriumf,0.00
hn3igibkhfmaeigq,45.95
dv2y6cfo77g2ka67,0.00
xcumesxvpjh4joop,0.00
mwwl23pxz52r36uy,41.55
pc47thjhwnqzmbpp,438.23
tsxeiu3mferzbto5,0.00
bzexodohf6tbhxul,0.00
npg7r35u3igfobuf,0.00
ckys5t3jda5rfd3k,0.00
36hpwm7vic4zwyus,0.00
ev5e3yd7ntfarmua,60.00
jglju6h3oocqm4zl,0.00
5xseyrlq43tjy7wc,0.00
5sqsygdwyekzvwlz,0.00
iqnzni3rzj3dzvg5,245.33
ikfqjv5g6ncur5hc,0.00
amknpyvdxwnxgzaq,159.85
fajlfnpopefdrowb,0.00
4jk5zq3gcd2ivm2k,0.00
nqxra245blvna76q,0.00
i4mmikd2kzxenl7p,488.79
lzcljg3br3n3pvuk,974.55
txn33xgfdd6hmom7,53.97
pdbphqc73o3gifna,45.47
juaqjwn7ycwp7iql,0.00
avaizp623xlqqqoi,0.00
ok67ah4ogwcmo226,0.00
rwldmo46bixs52zj,0.00
iajn2gskluxqzjqo,89.12
lbwly57gnv2syhyl,25.46
gqq5htwn2qvfwobh,0.00
sbgw3tmapeywcgik,0.00
wvzayzgngos4axa6,0.00
qwrayl6ziyy7yxvn,0.00
2w3tc3qk3mwyotkm,0.00
rtnmhijvrjkycmiv,49.99
kxy6nzaodlj5et6p,66.45
5kc45t343vanmqkt,141.00
wf44q4ot7snjvw2f,0.00
l57addjnuqn4hmpb,0.00
u4wzcqvmxagqdz2n,103.52
sqidmqsfnhffp3y4,149.90
vj56dhkxfly5jmjd,0.00
yiu56r73cnq6xqdy,0.00
r6mw7gmwczxhciqt,0.00
aipeuf6lse7k3yxj,174.90
trfknkggj763lpaj,114.00
4gylhaliqze6xjkw,0.00
thkkrfu6mb6tw3n2,304.00
3wglffgs564vfphj,0.00
5hz6hmbcb3j4uqxq,0.00
7grz4phtwsa6g4nj,346.26
dikxkzawdg3qd3so,112.99
xhadwsmjklo7iggf,152.85
hk3ifquav2ojxyxd,62.96
opxs53rwmdhltord,0.00
aljrmfu27z6sxnes,0.00
xyse6ddk7qiubza5,0.00
pl4kb3ivflrq6qyb,0.00
vnpgnbd72qqqaoe5,835.36
qfrtakrgujpaup6g,40.48
xg6eczlw5aylvhrn,0.00
tr5nvplii25yjvbx,0.00
6564nw7n26nkgom6,0.00
4r2bnpabfscyxsjr,0.00
mnwxqgnenwuzjhct,362.73
g5h5q7uh2wz5za2k,0.00
cigti4f6wrbauvyz,0.00
k2mhqazyvxz5j5ej,0.00
u72qx6b4fxoko6sr,0.00
qaemm4c5hjy26j7x,81.54
wqzmtj7tngzte6am,241.86
4fkli3eu4xbwwo4t,0.00
wrwcbh2lvqhoomxn,124.03
vscocm4romcvlsuf,0.00
au7busirar74w6ar,0.00
zyohjvg65yygaujg,0.00
i4vnntug4ct6uvau,87.20
n74vnkdigkmxabu2,0.00
2vbw4g6te2xqrirr,0.00
3qxzthprbgtmjpfj,0.00
k4k4bfkhjjevu5qy,0.00
otdwy6zhobgpncpi,0.00
4mkj5f4hpc3yj7sw,0.00
6wjjicfbegmug2oy,0.00
tjwtwitijhnyzuqa,0.00
csjhpvpnufqser3w,0.00
5futo6gwpzoyqtct,0.00
ymatpezescsvyldv,0.00
25hurw6qiintps3n,0.00
kxoimhwj5spgfome,63.36
wfvjzciji4rm3ooj,0.00
4dhugkd7uf3dhrof,144.09
b5hpc5uuiapystoa,435.21
zicflollywqv34oe,169.46
lkfrx4xga5zln77v,0.00
hlccmwh4ozgmhwsk,0.00
jphseqt2ifqbc6qc,0.00
qvnb4jnudayzu76h,0.00
nx5tojfzlup6c7dt,0.00
t2ufgkus5pnc6kl6,0.00
3pplwxso7nuc5h6y,59.21
36xbx7r45gy2nnc2,0.00
ficpd7biyhtj4sst,0.00
3e5e6dhw2l4acn3n,0.00
iizvcq4tfn6mma34,368.45
xinqxvt2nizdnake,0.00
sptnuelbgudzoscw,99.00
lfiixtwhxy3iv3uu,0.00
kx3ppptbggrkc5sp,0.00
4w4rqivwi3om6iji,0.00
kzq6vedwhrpn5ywy,0.00
6yrkcjyvtafiywau,0.00
x772p3orfszli2ax,434.90
7n5upcs3zpik5pot,404.45
7qtbveflihjj2vel,0.00
zopdalfjeieqfxfj,99.00
w6gr5wbt7buvf7b2,0.00
kxxzc2jkazzptsxh,0.00
cm4iwahpxcu2uuyd,0.00
cwjtomfywweubmuf,59.85
j5dvcuzmhl3njgx2,62.95
sowm677oapv3m3sy,0.00
vbrtjxcyn33izt4k,79.85
2lxrf76i3fhi6fzf,184.62
vruud7evsu7ekg4b,108.66
dyr3h4de7hu2js3p,470.70
ikysjt5s2wbtdxk4,131.77
pn6to2ip7qstakxj,343.86
2evnpcpjhnloem2q,98.90
mejobic44if2bfus,59.95
dnun6fhs3ntgnk2b,0.00
jpqu2hjx6zfesxal,0.00
xb4w3wzakop3f72y,100.00
pnkfw53ytpwpjwmv,0.00
6h6evziv3lx3zad5,137.85
yuo4z5n6mp6rpfq2,0.00
xlpyrcckd5svweht,382.00
lrs6el6fascjqxhq,0.00
3lfcp6tjruua2aw2,0.00
jqsw5fatdy57mjpx,0.00
ohvriugmjdsluu5e,351.70
dt5dgqulxyekxpyy,141.90
s3lzzeziu6emr47t,0.00
t4c3tycodcjbdhhl,0.00
vf7mb2ezn4arsf3e,0.00
kcs5yg4dvgqz7owa,71.50
6sm7qfrsudodd6ix,0.00
5deyzg4vh7gpq4se,50.96
5kkveoo6ae44ahsf,130.00
bozs7onspqvz45va,0.00
vcf3kw44vn35oigz,251.85
pykg25fg7izlahic,412.47
ga5fscx4kxlznwcu,0.00
irvsc2lakohwaddk,229.45
ctjisx72lhc2zyp4,0.00
b7ttdnfm7o455yvp,83.45
zk4drzkzvfjcvncf,79.95
kv656siv2zwoamx5,108.92
pcda4j5ggdlwt6y4,0.00
26oamwoamq7nov5x,0.00
ebjacodryu7ygt3b,71.90
b3jvwgkhxumb4xy2,0.00
6sc6pgckjofvnjfy,0.00
cnrr5yk7gcbnkka2,58.47
yzdpopooc6g4bbvv,0.00
ajmocu577oofpezn,0.00
c4bo5cgrcyaxgznz,0.00
xwkcv7ndwst5nzlr,0.00
txhxosrw2525ev66,0.00
2jgbpywwxpkwt7qh,0.00
o7csc7x3cgqlbrca,214.50
s25uha2attv5uave,0.00
pkarwqk4cuqtqqjf,80.95
7dg4tzk6tpd7rebs,0.00
ueoypnc57z7bfonr,55.95
bzidi73xwc376nhq,256.12
ozy454vwagvmbk5f,79.95
btsuth7kn7p7g4yy,0.00
5pl3ieryc4i2zae5,0.00
4sp4n65nubh2cfro,0.00
pf4ip6up6tkphy6r,0.00
u6ahcbu3pmgryfhb,0.00
w23zsqxw24kchoxr,0.00
e3d7raaekv5k2yfu,0.00
66ylwy55tjcqlimn,0.00
efzkwnddgqhin4fg,0.00
ds6dqvi4nwz6uqq4,130.00
zpn34u2vhunvs5tj,0.00
jxmxoumx5j7kbn7j,0.00
56z773mu6a3itph4,0.00
6g6xyam76mztm76t,44.95
25g7y4ch6ldyui76,160.96
n2t5z3uidu54p7mp,0.00
yxklgkzzhfkc5yg4,304.75
rucbhzlb3iyendik,235.99
ld2d6s2hienb7kuu,0.00
t3gech53azm4d5nf,0.00
7jlrpf3ievxppzdm,273.37
kqqtwktzo7fhesbs,0.00
2kxsj4fb4xmffxlq,0.00
kh2d7e4neoj53lle,0.00
qpzqx5265u7ipadg,108.42
jnvgcemq2y7jrvec,54.68
333ts2u7coyhl5ix,135.00
p4no4o5mbcainzgq,0.00
ngmkj4rsnez6jias,0.00
ann23q7qsucjatnj,0.00
6roommmpcd2bnd5p,0.00
o65r6ukxrmgpkr7e,0.00
aiu73l6w73fudgtc,0.00
kzqkv4selavi2och,116.93
xithxrwizcd4qacn,0.00
pbx36wb6gkacrmgw,0.00
gqangcdkdp4zfl7w,0.00
jxirudqvl7oippjt,0.00
2lhhm4w3segh3lgo,419.97
gkthdvnk2jymlj22,0.00
wtqligo7j4ajozr4,0.00
i345vki6q6bjqjsa,0.00
cgi3ihcx5zbu3iqi,0.00
6j7f2v5fl63xb4wx,463.47
eg4rzzyj7tzsncrk,234.75
ue7locqeecxuiwxh,0.00
fvi72hdzjv4igfzg,0.00
ravtl7cg7s4wkszk,271.75
vvgwnxg6ntjhvxfr,341.01
o76c4a4ni4gdwr32,0.00
yh3uvsspt26x54h2,0.00
xcl44ostb53wbf5f,170.85
hki6rqchp7tea3wj,197.85
t6hp7dk53m5qr533,0.00
whxeeii63us5mljt,0.00
b67jdwfnyfawv6kn,53.95
fpsiwr3dhu33xz3y,0.00
o4tcwyqemq7r5i5y,0.00
vtbqdwgjfbqg4av5,149.30
xzqypbzxdo6wq6en,189.59
npdkju674mbrd3ko,0.00
ojxvio47gbxppwty,0.00
w3k2ba3n2nw4cvfv,79.95
ka3dpljb7yex4ulh,257.86
h7vykmuphaoqia7y,0.00
yx3nsdxehcw7zf6z,284.25
lluw36banaqxrr42,55.95
be4xhurgj3yqo7be,0.00
o523leulm2scjdrr,0.00
rjpumcohkd2xqedr,355.29
ebq4p3ys64jjyzmc,275.51
rhi4ckni3ar4e4sr,188.61
brtdju4dshzjeckc,126.00
aeoxuroyfjmre5ti,0.00
ohtzuhrjh3pcftuu,0.00
bnqgduapxhijdsdv,0.00
kulxrtuyoeljpdux,0.00
q4qi6kyjrjkl6pio,0.00
byksdm6s43zr26r7,102.00
467t4u4inyzetlla,0.00
vdblmc6aubnflrwp,123.71
ligilgfomrc5n2ld,0.00
4k2hhkwp6tv5heks,225.25
e22emsviblko5w2l,0.00
uuop7vozlwt6e4g3,59.90
an7qpv6h3nicdvit,139.50
ez5vxdxcd5dfmo2x,261.36
pvybwi5rrdg7ohtv,538.90
3jf4m2bxhymsj7vx,270.58
yhmugqgd7wzeorvv,0.00
qw3m27msjtqadd5k,0.00
inuvab72kkdb434j,113.31
yxaqk7l3xczr2g6o,326.65
oyqg7iaiip2nuzxy,314.44
mz77mwn77m75r4ue,0.00
3mmxyx3uesmzjjlu,285.75
4na2ypz2ieyfnya7,79.95
4zf5zbe64vuthnb2,174.34
gygjwubfcb6g4l3c,299.57
mrzjtudrsnfahfvp,0.00
rkejz6tftutf3z23,0.00
jdwbj7zidze2iyei,271.95
iudgvvhvcaf7dig7,0.00
wqnzd3j5vl4q6vaw,0.00
wgq56x2zqpqavo27,523.16
eouwn3op2r6d6vy6,0.00
pas3trsuxwcocvpa,99.95
ett3x6yayswgvjwu,0.00
e46ux5wwrut4kn4b,0.00
ato3fqycvrkgp6os,0.00
s5otaupdp4jac2vq,26.95
bnfzcjhhvuvdovc3,0.00
rfcr2al26znbg7af,108.28
i7oqnifg5gbcli4g,83.52
vg2ftmhauithuyxx,0.00
7jurafdxqx5x5iyc,0.00
gzwl2gvcu2euaq7n,0.00
pkgyb7wr5oygij2k,148.50
b2k5suhn2hwsnots,0.00
nyadigdjt4jktb6w,567.63
exvbli3ksgclg3s5,0.00
q6ntedv4ozth7xxi,0.00
yjo4y2usalicf6cz,0.00
beuw7wujxwllil3k,65.95
lpdvnuqjt7ayua2n,149.35
db7iotiblmglk4zy,0.00
ugjeqnh3xpjwmnxi,0.00
vtt7ak6u6lafjh6u,0.00
3eapszlp7ns5dqat,49.90
6277bynqvrpzr5xi,0.00
y2ackxktgavobfna,0.00
q6ucyeqvvcsph2dg,141.81
grad6r6xatx67nw4,0.00
awgr4bgaw7oi25jb,0.00
ryrr6jpfqos3byq2,228.90
xndmku6vahfk6ifq,130.50
crv33odp3c6crmvp,0.00
6oyihguzbbvi5jap,403.71
oxdbikukeiyeigpb,37.98
v6htd7yi2jvjnftz,195.78
jcougfh2trncll67,0.00
vipvkgb4qk7bq52h,0.00
dtrmpxpu6ru2lmhq,0.00
k6l7pochgszidbk6,112.50
ra55abqawl63g6ag,0.00
r7hehqs2vvxta7nj,0.00
7j4veyzmfydpm3gc,0.00
pke5o6crmfb55uky,0.00
6xhmndo6xhx6gdsm,0.00
ea6lewahw4nawsuw,0.00
ovbumy2jqctxwgnp,0.00
43xzs7ub6m5tq2dw,0.00
bby2xw4nsvsnofvs,0.00
2mb5k25f2tw32633,100.00
sfiyddhyzzcsil6e,0.00
dryuti6o36jex4cp,0.00
nqeblqph7wsutruh,408.58
u2mtrt7jrf7hxsaa,59.95
2j3zaguyp7didjks,393.97
zeuynzosay5gso6h,0.00
kp6zl4ebztjt5xiw,0.00
by3ieujlkkwq7zid,53.95
y7jkjqh4trckaujx,288.95
ymp2nows4mlo7dlr,0.00
z5uh36v5v3ox6aay,98.90
hsxi7gtemq2tosep,0.00
d2scdsc73poy35ne,0.00
3afqnkj6gt7p4zb2,0.00
qwlomiujdz6ldnnj,0.00
lhvvddz5ejiwz45s,0.00
4p67p7soebvqnxmr,0.00
euzddg67xtzkrjjg,0.00
tzcnkq6od4qonpka,86.35
zlrcwiluvoi2hz6f,0.00
5lqvbemhbzlw4t5a,0.00
mtb64higiiy7mp4l,0.00
dhkupk25fxerlxpf,41.96
2xffkj5wxgfdn2vx,13.95
ql2sqbvrkcutq4ag,0.00
6ogbe2sx5hankqhd,0.00
xn3vczgbzqoxpygn,0.00
723id4aunyjhgfcl,0.00
jh2bcxks2ifbljnz,166.20
7ut2dpbyqrcytlim,0.00
myfpifpfxnge6zyq,0.00
an27zr2bffa3vwf2,0.00
22cjqoxs7w5t7kht,162.91
3xzin2qdbstrq2jt,0.00
zp2we3kpgld72ufs,0.00
3oq6y5xprb44a4te,0.00
ojdqsbxraqaozq32,0.00
ujpeipst24rbum6j,123.50
f6e77nkkvwrhurng,0.00
uu5gzo2k3i5f7rs7,163.86
n6gtmx7i4wsy4lxf,165.45
zwinl6po2x5uxn6d,0.00
phhtcw7ecrci7bfx,0.00
ckhbv26clxjsdnka,151.90
sxuxg2zsuqfny3to,241.15
t2npmyiw72rphzas,59.99
pm6odwt4c3qhycrh,0.00
crwgmmz6wl7auklc,0.00
7wedospukwss3f3b,0.00
cbgxu6zmr7g4eubj,0.00
ycfm35klqy7cfeak,21.57
rnp4lui23zvvgxya,0.00
xyic6hloucil4jb3,155.00
liqmdq5ceovsfewr,0.00
gtustf5q2o633oie,173.96
owkgwofynpchjcbi,103.11
j6vduz2kakmdzbbh,0.00
oepve55alykdz4t2,0.00
rfbmpktn4qeszbml,62.95
lfxprfw36pjhdxas,0.00
5ncjqm5loqtobvlk,206.95
txsg3hlsrauwxo5q,243.90
pkv2sfohvrx374yk,125.00
rliodhis2oi53kaz,117.92
2vskrabf33y6cql7,0.00
v37z6qzp3ah636m6,0.00
nbkkw7lwn4lhnrr3,0.00
5l2vqsyi7ucags7u,198.86
3npk6mqrxdled33x,189.34
bprkfge6cjs62bl4,0.00
yzmuhnrwigjff6sd,0.00
4swo2d4mfpztzhcq,622.76
szhuqhx6fnqnmm7n,0.00
he6rmrvfyf2bhdpy,141.46
6yj2v2zmbutpguak,0.00
ljwgznvl5nh74nlb,0.00
tb7azay7hdswp6ab,176.39
w22zmeklfqefzd2j,0.00
2knjyjtancn3drmw,0.00
jou3nfom56lnqnlg,256.50
qswknvgaj635utqj,0.00
4yaftekuyccpo7f4,0.00
ymjdxgz4cmh37xzd,48.56
d7drlqb7jvaq6uhi,0.00
nelca5bzgusm2xmj,204.68
rkokcikh6omzftfw,0.00
g2tgilomper2s5bm,0.00
rmyxwrf7cevpcx6i,0.00
43gqrt26lflkrvpe,25.97
e2rf232e74hfwlbf,0.00
o34oc74sfhos6fbb,242.96
4ugkgrmkldhazypu,0.00
hsdupderqmowrvei,0.00
ysj5j7ozn7u2jkcf,0.00
bq4t5rlylegrvtjv,0.00
cuq4wh2ukv3ddpxi,0.00
xlemxr667msjcyiu,0.00
z2bxbajwdcc4k3w2,0.00
svodskp5cq4xb26f,0.00
43lxjzgxye66t35e,0.00
zix6zsbbqo2gqteb,0.00
eoutgy3hhpxugn6g,0.00
32h23dly3622yfrp,0.00
ib4wfnghhticl2nl,0.00
hhf4xaqmnaudij32,0.00
yxv5fkkr74z3znsq,240.17
nkrx5yiuqlho3dmf,0.00
5srrqstzfsulhvz2,0.00
rfyjs226whayjcrs,0.00
4hkadoln2nqryx7a,69.95
6dpxrth5v4pvmv5f,200.85
npxzmjquisdt3nnd,0.00
473oepy2e2eakwjl,591.68
ky5znom5pfuqjgc3,0.00
anjhks63l7ee4a4j,0.00
jsu3xqv7prz6s2ll,0.00
py5r32p7amshhlzi,29.95
sye4t22mk6xv3tlw,34.97
l4lic4r4zblf3hzl,423.68
boqy4lnmkf4bvjwk,110.00
dzt45o6lh3qozzad,0.00
wf52ii3cdp5xajdq,0.00
vsubz4matomlkr75,696.21
qqgm4krnk27bgur6,0.00
w6zbczk55l5ybhdz,0.00
jxb4sela276z2u7q,0.00
